date,consumption,temperature,precipitation,irradiation,price_SIPX,cloudiness,holiday
2022-01-14 21:00:00,1699.0,-3.5,0.0,0.0,209.96275,0.0,0
2022-01-14 22:00:00,1568.0,-3.1,0.0,0.0,199.76352,0.0,0
2022-01-14 23:00:00,1467.0,-3.9,0.0,0.0,190.04919,0.0,0
2022-01-15 00:00:00,1412.0,-4.4,0.0,0.0,222.00509,7.0,0
2022-01-15 01:00:00,1339.0,-3.9,0.0,0.0,207.24201,7.0,0
2022-01-15 02:00:00,1317.0,-4.6,0.0,0.0,197.87867,7.0,0
2022-01-15 03:00:00,1326.0,-5.3,0.0,0.0,185.69548,7.0,0
2022-01-15 04:00:00,1310.0,-5.3,0.0,0.0,188.96648,7.0,0
2022-01-15 05:00:00,1365.0,-5.5,0.0,0.0,191.5509,7.0,0
2022-01-15 06:00:00,1516.0,-5.7,0.0,0.0,192.45058,7.0,0
2022-01-15 07:00:00,1633.0,-5.7,0.0,0.0,207.10899,7.0,0
2022-01-15 08:00:00,1739.0,-6.2,0.0,8.0,215.34469,7.0,0
2022-01-15 09:00:00,1711.0,-4.6,0.0,94.0,229.99884,7.0,0
2022-01-15 10:00:00,1673.0,-2.4,0.0,211.0,222.3878,7.0,0
2022-01-15 11:00:00,1602.0,1.2,0.0,312.0,214.92,7.0,0
2022-01-15 12:00:00,1551.0,3.5,0.0,364.0,208.43,7.0,0
2022-01-15 13:00:00,1485.0,5.1,0.0,353.0,200.0,7.0,0
2022-01-15 14:00:00,1431.0,6.1,0.0,308.0,203.09386,7.0,0
2022-01-15 15:00:00,1482.0,6.1,0.0,205.0,213.97938,7.0,0
2022-01-15 16:00:00,1557.0,2.1,0.0,88.0,226.32,7.0,0
2022-01-15 17:00:00,1678.0,-0.3,0.0,4.0,260.0,7.0,0
2022-01-15 18:00:00,1726.0,-2.4,0.0,0.0,267.0254,7.0,0
2022-01-15 19:00:00,1712.0,-2.1,0.0,0.0,261.40574,7.0,0
2022-01-15 20:00:00,1644.0,-2.7,0.0,0.0,243.62374,7.0,0
2022-01-15 21:00:00,1559.0,-3.6,0.0,0.0,221.96372,7.0,0
2022-01-15 22:00:00,1428.0,-3.2,0.0,0.0,214.99012,7.0,0
2022-01-15 23:00:00,1325.0,-4.2,0.0,0.0,211.06614,7.0,0
2022-01-16 00:00:00,1268.0,-4.8,0.0,0.0,225.92,43.0,0
2022-01-16 01:00:00,1215.0,-4.5,0.0,0.0,216.0,43.0,0
2022-01-16 02:00:00,1201.0,-5.3,0.0,0.0,192.6834,43.0,0
2022-01-16 03:00:00,1230.0,-5.5,0.0,0.0,186.60691,43.0,0
2022-01-16 04:00:00,1173.0,-6.0,0.0,0.0,177.04162,43.0,0
2022-01-16 05:00:00,1239.0,-6.5,0.0,0.0,172.26282,43.0,0
2022-01-16 06:00:00,1305.0,-6.3,0.0,0.0,198.01,43.0,0
2022-01-16 07:00:00,1412.0,-5.7,0.0,0.0,191.9,43.0,0
2022-01-16 08:00:00,1526.0,-5.8,0.0,6.0,200.0,43.0,0
2022-01-16 09:00:00,1576.0,-5.1,0.0,62.0,204.86,43.0,0
2022-01-16 10:00:00,1579.0,-4.1,0.0,122.0,204.49563,43.0,0
2022-01-16 11:00:00,1562.0,-3.0,0.0,202.0,204.42851,43.0,0
2022-01-16 12:00:00,1498.0,-2.0,0.0,233.0,198.1,43.0,0
2022-01-16 13:00:00,1408.0,-1.4,0.0,307.0,191.9,43.0,0
2022-01-16 14:00:00,1362.0,0.7,0.0,311.0,191.9,43.0,0
2022-01-16 15:00:00,1401.0,3.2,0.0,207.0,196.92,43.0,0
2022-01-16 16:00:00,1484.0,1.7,0.0,88.0,213.05,43.0,0
2022-01-16 17:00:00,1620.0,-1.3,0.0,4.0,222.87,43.0,0
2022-01-16 18:00:00,1690.0,-2.3,0.0,0.0,257.44723,43.0,0
2022-01-16 19:00:00,1670.0,-3.3,0.0,0.0,265.36,43.0,0
2022-01-16 20:00:00,1635.0,-4.0,0.0,0.0,184.06,43.0,0
2022-01-16 21:00:00,1537.0,-3.7,0.0,0.0,241.9,43.0,0
2022-01-16 22:00:00,1461.0,-4.2,0.0,0.0,228.52,43.0,0
2022-01-16 23:00:00,1358.0,-3.6,0.0,0.0,191.9,43.0,0
2022-01-17 00:00:00,1308.0,-3.5,0.0,0.0,201.1,57.0,0
2022-01-17 01:00:00,1247.0,-3.1,0.0,0.0,123.82622,57.0,0
2022-01-17 02:00:00,1251.0,-2.7,0.0,0.0,112.99701,57.0,0
2022-01-17 03:00:00,1272.0,-3.5,0.0,0.0,121.02428,57.0,0
2022-01-17 04:00:00,1301.0,-4.8,0.0,0.0,130.90609,57.0,0
2022-01-17 05:00:00,1427.0,-5.3,0.0,0.0,205.9,57.0,0
2022-01-17 06:00:00,1768.0,-4.4,0.0,0.0,237.3,57.0,0
2022-01-17 07:00:00,1991.0,-4.6,0.0,0.0,212.09543,57.0,0
2022-01-17 08:00:00,2034.0,-4.4,0.0,5.0,212.66312,57.0,0
2022-01-17 09:00:00,1969.0,-3.8,0.0,95.0,206.95855,57.0,0
2022-01-17 10:00:00,1969.0,-3.0,0.0,105.0,205.9,57.0,0
2022-01-17 11:00:00,1981.0,-2.3,0.0,70.0,205.9,57.0,0
2022-01-17 12:00:00,1916.0,-1.3,0.0,136.0,233.77,57.0,0
2022-01-17 13:00:00,1819.0,1.0,0.0,374.0,223.4094,57.0,0
2022-01-17 14:00:00,1730.0,2.9,0.0,311.0,223.4158,57.0,0
2022-01-17 15:00:00,1756.0,2.6,0.0,210.0,242.7104,57.0,0
2022-01-17 16:00:00,1814.0,2.0,0.0,91.0,264.73489,57.0,0
2022-01-17 17:00:00,1945.0,-0.1,0.0,5.0,269.9,57.0,0
2022-01-17 18:00:00,1945.0,-1.7,0.0,0.0,265.19853,57.0,0
2022-01-17 19:00:00,1925.0,-2.0,0.0,0.0,248.92449,57.0,0
2022-01-17 20:00:00,1852.0,-2.8,0.0,0.0,233.6935,57.0,0
2022-01-17 21:00:00,1678.0,-2.5,0.0,0.0,224.9454,57.0,0
2022-01-17 22:00:00,1577.0,-2.5,0.0,0.0,217.47089,57.0,0
2022-01-17 23:00:00,1465.0,-2.8,0.0,0.0,193.46369,57.0,0
2022-01-18 00:00:00,1407.0,-3.1,0.0,0.0,194.38859,23.0,0
2022-01-18 01:00:00,1348.0,-3.5,0.0,0.0,195.06143,23.0,0
2022-01-18 02:00:00,1324.0,-5.1,0.0,0.0,184.7417,23.0,0
2022-01-18 03:00:00,1339.0,-5.6,0.0,0.0,189.61343,23.0,0
2022-01-18 04:00:00,1393.0,-5.7,0.0,0.0,193.99,23.0,0
2022-01-18 05:00:00,1508.0,-5.4,0.0,0.0,205.0,23.0,0
2022-01-18 06:00:00,1830.0,-5.7,0.0,0.0,229.10166,23.0,0
2022-01-18 07:00:00,2029.0,-4.8,0.0,0.0,273.78178,23.0,0
2022-01-18 08:00:00,2023.0,-3.6,0.0,3.0,294.4,23.0,0
2022-01-18 09:00:00,1926.0,-2.9,0.0,56.0,290.64,23.0,0
2022-01-18 10:00:00,1886.0,-1.2,0.0,161.0,275.4,23.0,0
2022-01-18 11:00:00,1825.0,3.1,0.0,254.0,265.1,23.0,0
2022-01-18 12:00:00,1785.0,4.5,0.0,321.0,250.0,23.0,0
2022-01-18 13:00:00,1747.0,6.4,0.0,379.0,244.26649,23.0,0
2022-01-18 14:00:00,1725.0,7.1,0.0,331.0,243.01502,23.0,0
2022-01-18 15:00:00,1742.0,6.9,0.0,222.0,249.21928,23.0,0
2022-01-18 16:00:00,1841.0,2.9,0.0,102.0,260.0,23.0,0
2022-01-18 17:00:00,1932.0,-0.5,0.0,6.0,278.0,23.0,0
2022-01-18 18:00:00,1968.0,-2.1,0.0,0.0,276.39259,23.0,0
2022-01-18 19:00:00,1949.0,-2.8,0.0,0.0,255.03022,23.0,0
2022-01-18 20:00:00,1890.0,-2.9,0.0,0.0,242.90224,23.0,0
2022-01-18 21:00:00,1729.0,-3.9,0.0,0.0,240.0,23.0,0
2022-01-18 22:00:00,1612.0,-4.8,0.0,0.0,199.18412,23.0,0
2022-01-18 23:00:00,1517.0,-4.8,0.0,0.0,184.09945,23.0,0
2022-01-19 00:00:00,1461.0,-4.4,0.0,0.0,190.0,30.0,0
2022-01-19 01:00:00,1401.0,-5.2,0.0,0.0,173.31486,30.0,0
2022-01-19 02:00:00,1388.0,-5.6,0.0,0.0,174.02545,30.0,0
2022-01-19 03:00:00,1395.0,-5.6,0.0,0.0,169.22987,30.0,0
2022-01-19 04:00:00,1449.0,-5.9,0.0,0.0,188.7,30.0,0
2022-01-19 05:00:00,1568.0,-6.9,0.0,0.0,190.0,30.0,0
2022-01-19 06:00:00,1873.0,-7.4,0.0,0.0,222.81086,30.0,0
2022-01-19 07:00:00,2090.0,-6.7,0.0,0.0,283.79848,30.0,0
2022-01-19 08:00:00,2096.0,-5.9,0.0,6.0,285.36057,30.0,0
2022-01-19 09:00:00,2010.0,-5.0,0.0,46.0,260.0,30.0,0
2022-01-19 10:00:00,1946.0,-4.4,0.0,124.0,272.62712,30.0,0
2022-01-19 11:00:00,1908.0,-3.6,0.0,175.0,278.01927,30.0,0
2022-01-19 12:00:00,1857.0,-2.6,0.0,205.0,256.0,30.0,0
2022-01-19 13:00:00,1824.0,-2.0,0.0,290.0,240.0,30.0,0
2022-01-19 14:00:00,1753.0,0.6,0.0,318.0,229.38963,30.0,0
2022-01-19 15:00:00,1801.0,2.2,0.0,223.0,235.30957,30.0,0
2022-01-19 16:00:00,1897.0,1.0,0.0,100.0,250.0,30.0,0
2022-01-19 17:00:00,1999.0,-1.3,0.0,6.0,270.0,30.0,0
2022-01-19 18:00:00,2000.0,-2.5,0.0,0.0,282.70499,30.0,0
2022-01-19 19:00:00,1984.0,-3.1,0.0,0.0,273.88863,30.0,0
2022-01-19 20:00:00,1911.0,-3.8,0.0,0.0,254.21,30.0,0
2022-01-19 21:00:00,1738.0,-4.2,0.0,0.0,222.26404,30.0,0
2022-01-19 22:00:00,1653.0,-5.2,0.0,0.0,208.8,30.0,0
2022-01-19 23:00:00,1523.0,-5.1,0.0,0.0,191.08651,30.0,0
2022-01-20 00:00:00,1444.0,-5.4,0.0,0.0,121.95945,30.0,0
2022-01-20 01:00:00,1403.0,-5.7,0.0,0.0,160.09872,30.0,0
2022-01-20 02:00:00,1366.0,-6.0,0.0,0.0,152.51292,30.0,0
2022-01-20 03:00:00,1382.0,-6.2,0.0,0.0,145.07704,30.0,0
2022-01-20 04:00:00,1418.0,-6.4,0.0,0.0,154.15054,30.0,0
2022-01-20 05:00:00,1522.0,-6.2,0.0,0.0,149.02418,30.0,0
2022-01-20 06:00:00,1826.0,-5.6,0.0,0.0,212.34385,30.0,0
2022-01-20 07:00:00,2013.0,-7.0,0.0,0.0,257.23081,30.0,0
2022-01-20 08:00:00,2055.0,-5.8,0.0,7.0,260.1,30.0,0
2022-01-20 09:00:00,2031.0,-4.0,0.0,20.0,220.9,30.0,0
2022-01-20 10:00:00,2062.0,-1.9,0.0,111.0,253.14286,30.0,0
2022-01-20 11:00:00,2056.0,-0.3,0.0,279.0,248.28571,30.0,0
2022-01-20 12:00:00,2008.0,2.3,0.0,378.0,260.0,30.0,0
2022-01-20 13:00:00,1941.0,4.0,0.0,377.0,239.168,30.0,0
2022-01-20 14:00:00,1869.0,5.0,0.0,331.0,229.0,30.0,0
2022-01-20 15:00:00,1842.0,5.2,0.0,222.0,219.9058,30.0,0
2022-01-20 16:00:00,1905.0,3.7,0.0,99.0,229.1,30.0,0
2022-01-20 17:00:00,1996.0,0.2,0.0,8.0,234.95531,30.0,0
2022-01-20 18:00:00,2002.0,-1.0,0.0,0.0,260.1,30.0,0
2022-01-20 19:00:00,1984.0,-1.7,0.0,0.0,260.1,30.0,0
2022-01-20 20:00:00,1897.0,-2.4,0.0,0.0,229.0,30.0,0
2022-01-20 21:00:00,1757.0,-3.2,0.0,0.0,220.55913,30.0,0
2022-01-20 22:00:00,1637.0,-3.9,0.0,0.0,206.12,30.0,0
2022-01-20 23:00:00,1533.0,-3.3,0.0,0.0,145.08,30.0,0
2022-01-21 00:00:00,1427.0,-2.0,0.0,0.0,197.6,40.0,0
2022-01-21 01:00:00,1379.0,-1.4,0.0,0.0,187.0,40.0,0
2022-01-21 02:00:00,1350.0,-1.2,0.0,0.0,183.14,40.0,0
2022-01-21 03:00:00,1361.0,-1.0,0.0,0.0,143.61369,40.0,0
2022-01-21 04:00:00,1409.0,-1.0,0.0,0.0,160.08323,40.0,0
2022-01-21 05:00:00,1531.0,-1.5,0.0,0.0,176.90553,40.0,0
2022-01-21 06:00:00,1835.0,-3.3,0.0,0.0,211.67992,40.0,0
2022-01-21 07:00:00,2044.0,-3.2,0.0,0.0,244.5588,40.0,0
2022-01-21 08:00:00,2055.0,-3.2,0.0,18.0,263.75413,40.0,0
2022-01-21 09:00:00,1986.0,-2.4,0.0,46.0,226.94334,40.0,0
2022-01-21 10:00:00,1939.0,-1.5,0.0,78.0,215.06324,40.0,0
2022-01-21 11:00:00,1851.0,1.7,0.0,386.0,210.40271,40.0,0
2022-01-21 12:00:00,1822.0,1.0,0.0,194.0,195.98681,40.0,0
2022-01-21 13:00:00,1786.0,2.3,0.0,433.0,176.56466,40.0,0
2022-01-21 14:00:00,1766.0,2.7,0.0,356.0,193.08,40.0,0
2022-01-21 15:00:00,1777.0,2.9,0.0,243.0,201.21,40.0,0
2022-01-21 16:00:00,1862.0,2.3,0.0,113.0,220.0,40.0,0
2022-01-21 17:00:00,1979.0,-1.8,0.0,7.0,249.43,40.0,0
2022-01-21 18:00:00,1968.0,-3.1,0.0,0.0,266.0,40.0,0
2022-01-21 19:00:00,1959.0,-3.4,0.0,0.0,260.29,40.0,0
2022-01-21 20:00:00,1888.0,-4.3,0.0,0.0,233.1,40.0,0
2022-01-21 21:00:00,1749.0,-4.4,0.0,0.0,221.96674,40.0,0
2022-01-21 22:00:00,1622.0,-4.9,0.0,0.0,198.54,40.0,0
2022-01-21 23:00:00,1532.0,-5.7,0.0,0.0,189.52,40.0,0
2022-01-22 00:00:00,1434.0,-7.1,0.0,0.0,165.01048,40.0,0
2022-01-22 01:00:00,1399.0,-7.0,0.0,0.0,162.0,40.0,0
2022-01-22 02:00:00,1378.0,-8.1,0.0,0.0,164.07742,40.0,0
2022-01-22 03:00:00,1389.0,-8.4,0.0,0.0,164.91393,40.0,0
2022-01-22 04:00:00,1366.0,-8.6,0.0,0.0,162.0,40.0,0
2022-01-22 05:00:00,1396.0,-8.7,0.0,0.0,168.48443,40.0,0
2022-01-22 06:00:00,1584.0,-9.0,0.0,0.0,190.29,40.0,0
2022-01-22 07:00:00,1707.0,-9.0,0.0,0.0,213.65,40.0,0
2022-01-22 08:00:00,1776.0,-8.6,0.0,11.0,233.83,40.0,0
2022-01-22 09:00:00,1776.0,-6.1,0.0,124.0,220.31,40.0,0
2022-01-22 10:00:00,1651.0,-2.8,0.0,222.0,212.74925,40.0,0
2022-01-22 11:00:00,1659.0,0.4,0.0,354.0,209.66018,40.0,0
2022-01-22 12:00:00,1627.0,3.5,0.0,394.0,201.0,40.0,0
2022-01-22 13:00:00,1561.0,5.4,0.0,402.0,189.13,40.0,0
2022-01-22 14:00:00,1517.0,6.5,0.0,351.0,189.99,40.0,0
2022-01-22 15:00:00,1544.0,7.1,0.0,276.0,196.5,40.0,0
2022-01-22 16:00:00,1613.0,5.9,0.0,132.0,197.0,40.0,0
2022-01-22 17:00:00,1725.0,4.9,0.0,7.0,222.30956,40.0,0
2022-01-22 18:00:00,1764.0,3.8,0.0,0.0,240.0,40.0,0
2022-01-22 19:00:00,1709.0,2.0,0.0,0.0,240.1,40.0,0
2022-01-22 20:00:00,1655.0,1.6,0.0,0.0,225.1,40.0,0
2022-01-22 21:00:00,1528.0,0.4,0.0,0.0,195.28289,40.0,0
2022-01-22 22:00:00,1428.0,0.3,0.0,0.0,195.18667,40.0,0
2022-01-22 23:00:00,1333.0,-0.4,0.0,0.0,179.57531,40.0,0
2022-01-23 00:00:00,1266.0,-1.5,0.0,0.0,177.05807,63.0,0
2022-01-23 01:00:00,1242.0,-1.4,0.0,0.0,184.19524,63.0,0
2022-01-23 02:00:00,1192.0,-2.2,0.0,0.0,185.78088,63.0,0
2022-01-23 03:00:00,1193.0,-1.6,0.0,0.0,179.73,63.0,0
2022-01-23 04:00:00,1207.0,-1.7,0.0,0.0,179.04,63.0,0
2022-01-23 05:00:00,1245.0,-2.1,0.0,0.0,179.49,63.0,0
2022-01-23 06:00:00,1314.0,-3.2,0.0,0.0,171.05348,63.0,0
2022-01-23 07:00:00,1395.0,-5.0,0.0,0.0,176.32592,63.0,0
2022-01-23 08:00:00,1504.0,-5.1,0.0,6.0,186.33819,63.0,0
2022-01-23 09:00:00,1612.0,-4.1,0.0,44.0,195.31,63.0,0
2022-01-23 10:00:00,1655.0,-0.7,0.0,181.0,195.34,63.0,0
2022-01-23 11:00:00,1634.0,0.2,0.0,118.0,195.87,63.0,0
2022-01-23 12:00:00,1571.0,1.1,0.0,148.0,195.41,63.0,0
2022-01-23 13:00:00,1520.0,2.3,0.0,236.0,186.29,63.0,0
2022-01-23 14:00:00,1486.0,3.1,0.0,124.0,184.49,63.0,0
2022-01-23 15:00:00,1463.0,2.6,0.0,76.0,190.0,63.0,0
2022-01-23 16:00:00,1514.0,1.9,0.0,61.0,194.0,63.0,0
2022-01-23 17:00:00,1594.0,0.6,0.0,9.0,214.95,63.0,0
2022-01-23 18:00:00,1665.0,-0.6,0.0,0.0,239.48564,63.0,0
2022-01-23 19:00:00,1673.0,-1.2,0.0,0.0,243.23517,63.0,0
2022-01-23 20:00:00,1600.0,0.3,0.0,0.0,224.96452,63.0,0
2022-01-23 21:00:00,1520.0,-1.2,0.0,0.0,204.84,63.0,0
2022-01-23 22:00:00,1416.0,-2.0,0.0,0.0,201.0,63.0,0
2022-01-23 23:00:00,1331.0,-1.7,0.0,0.0,181.62264,63.0,0
2022-01-24 00:00:00,1295.0,-1.8,0.0,0.0,185.0482,100.0,0
2022-01-24 01:00:00,1252.0,-2.4,0.0,0.0,179.61,100.0,0
2022-01-24 02:00:00,1218.0,-2.5,0.0,0.0,178.3,100.0,0
2022-01-24 03:00:00,1239.0,-3.6,0.0,0.0,177.45617,100.0,0
2022-01-24 04:00:00,1297.0,-3.9,0.0,0.0,177.61,100.0,0
2022-01-24 05:00:00,1427.0,-3.6,0.0,0.0,188.10211,100.0,0
2022-01-24 06:00:00,1743.0,-3.0,0.0,0.0,224.82937,100.0,0
2022-01-24 07:00:00,1957.0,-1.9,0.0,0.0,265.0,100.0,0
2022-01-24 08:00:00,2011.0,-1.7,0.0,3.0,300.02224,100.0,0
2022-01-24 09:00:00,2028.0,-1.4,0.0,14.0,299.38694,100.0,0
2022-01-24 10:00:00,2050.0,-0.6,0.0,29.0,275.87715,100.0,0
2022-01-24 11:00:00,2113.0,0.0,0.0,27.0,270.0,100.0,0
2022-01-24 12:00:00,2137.0,0.1,0.0,27.0,245.83631,100.0,0
2022-01-24 13:00:00,2076.0,0.4,0.0,39.0,240.08296,100.0,0
2022-01-24 14:00:00,1969.0,0.6,0.0,38.0,244.0,100.0,0
2022-01-24 15:00:00,1950.0,0.7,0.0,37.0,256.4885,100.0,0
2022-01-24 16:00:00,1966.0,0.6,0.0,22.0,273.56925,100.0,0
2022-01-24 17:00:00,2005.0,0.1,0.0,4.0,307.38278,100.0,0
2022-01-24 18:00:00,1994.0,-0.2,0.0,0.0,341.85,100.0,0
2022-01-24 19:00:00,2004.0,-0.5,0.0,0.0,315.31125,100.0,0
2022-01-24 20:00:00,1905.0,-0.7,0.0,0.0,274.98441,100.0,0
2022-01-24 21:00:00,1754.0,-0.4,0.0,0.0,250.0,100.0,0
2022-01-24 22:00:00,1602.0,-0.6,0.0,0.0,228.79992,100.0,0
2022-01-24 23:00:00,1496.0,-0.8,0.0,0.0,208.92568,100.0,0
2022-01-25 00:00:00,1443.0,-1.0,0.0,0.0,217.0,17.0,0
2022-01-25 01:00:00,1389.0,-1.1,0.0,0.0,212.9,17.0,0
2022-01-25 02:00:00,1367.0,-1.2,0.0,0.0,203.75216,17.0,0
2022-01-25 03:00:00,1370.0,-1.3,0.0,0.0,196.24,17.0,0
2022-01-25 04:00:00,1398.0,-1.3,0.0,0.0,198.89136,17.0,0
2022-01-25 05:00:00,1529.0,-1.5,0.0,0.0,217.71361,17.0,0
2022-01-25 06:00:00,1846.0,-1.8,0.0,0.0,276.39174,17.0,0
2022-01-25 07:00:00,2022.0,-3.2,0.0,0.0,354.18487,17.0,0
2022-01-25 08:00:00,2019.0,-3.9,0.0,13.0,399.46304,17.0,0
2022-01-25 09:00:00,1945.0,-2.9,0.0,119.0,399.01,17.0,0
2022-01-25 10:00:00,1834.0,0.3,0.0,252.0,360.0,17.0,0
2022-01-25 11:00:00,1817.0,2.2,0.0,359.0,347.40347,17.0,0
2022-01-25 12:00:00,1807.0,4.1,0.0,410.0,328.4162,17.0,0
2022-01-25 13:00:00,1761.0,4.3,0.0,400.0,304.86335,17.0,0
2022-01-25 14:00:00,1723.0,4.9,0.0,348.0,310.0,17.0,0
2022-01-25 15:00:00,1777.0,5.9,0.0,246.0,313.0,17.0,0
2022-01-25 16:00:00,1863.0,4.5,0.0,122.0,318.66617,17.0,0
2022-01-25 17:00:00,1968.0,0.3,0.0,11.0,366.42601,17.0,0
2022-01-25 18:00:00,1974.0,-1.4,0.0,0.0,399.06,17.0,0
2022-01-25 19:00:00,2003.0,-2.3,0.0,0.0,373.74802,17.0,0
2022-01-25 20:00:00,1908.0,-3.3,0.0,0.0,308.52641,17.0,0
2022-01-25 21:00:00,1754.0,-3.7,0.0,0.0,263.69375,17.0,0
2022-01-25 22:00:00,1624.0,-4.2,0.0,0.0,240.1,17.0,0
2022-01-25 23:00:00,1509.0,-4.2,0.0,0.0,215.0,17.0,0
2022-01-26 00:00:00,1443.0,-4.3,0.0,0.0,218.0,57.0,0
2022-01-26 01:00:00,1412.0,-5.1,0.0,0.0,218.0,57.0,0
2022-01-26 02:00:00,1369.0,-5.3,0.0,0.0,219.46708,57.0,0
2022-01-26 03:00:00,1404.0,-6.0,0.0,0.0,214.19918,57.0,0
2022-01-26 04:00:00,1396.0,-4.7,0.0,0.0,212.92154,57.0,0
2022-01-26 05:00:00,1558.0,-3.4,0.0,0.0,219.97643,57.0,0
2022-01-26 06:00:00,1834.0,-2.9,0.0,0.0,264.79433,57.0,0
2022-01-26 07:00:00,2029.0,-2.7,0.0,0.0,309.89,57.0,0
2022-01-26 08:00:00,2082.0,-2.4,0.0,3.0,323.24104,57.0,0
2022-01-26 09:00:00,2057.0,-2.0,0.0,19.0,319.76869,57.0,0
2022-01-26 10:00:00,2048.0,-1.5,0.0,46.0,301.46236,57.0,0
2022-01-26 11:00:00,1995.0,-0.5,0.0,77.0,286.52488,57.0,0
2022-01-26 12:00:00,1957.0,1.3,0.0,188.0,265.42771,57.0,0
2022-01-26 13:00:00,1951.0,1.8,0.0,215.0,260.0,57.0,0
2022-01-26 14:00:00,1862.0,2.5,0.0,288.0,244.16044,57.0,0
2022-01-26 15:00:00,1829.0,2.9,0.0,249.0,259.36488,57.0,0
2022-01-26 16:00:00,1900.0,1.4,0.0,123.0,274.28,57.0,0
2022-01-26 17:00:00,1980.0,-0.1,0.0,11.0,301.47911,57.0,0
2022-01-26 18:00:00,2004.0,-0.7,0.0,0.0,343.0,57.0,0
2022-01-26 19:00:00,2000.0,-0.9,0.0,0.0,313.79259,57.0,0
2022-01-26 20:00:00,1922.0,-3.4,0.0,0.0,291.62791,57.0,0
2022-01-26 21:00:00,1780.0,-4.7,0.0,0.0,251.77,57.0,0
2022-01-26 22:00:00,1632.0,-4.7,0.0,0.0,195.0,57.0,0
2022-01-26 23:00:00,1545.0,-4.6,0.0,0.0,195.0,57.0,0
2022-01-27 00:00:00,1450.0,-5.7,0.0,0.0,238.4,73.0,0
2022-01-27 01:00:00,1419.0,-5.4,0.0,0.0,225.0,73.0,0
2022-01-27 02:00:00,1389.0,-4.9,0.0,0.0,229.0,73.0,0
2022-01-27 03:00:00,1406.0,-4.6,0.0,0.0,223.07922,73.0,0
2022-01-27 04:00:00,1434.0,-5.2,0.0,0.0,221.36,73.0,0
2022-01-27 05:00:00,1587.0,-5.4,0.0,0.0,230.0,73.0,0
2022-01-27 06:00:00,1867.0,-5.1,0.0,0.0,260.00915,73.0,0
2022-01-27 07:00:00,2061.0,-6.2,0.0,0.0,300.0,73.0,0
2022-01-27 08:00:00,2076.0,-5.8,0.0,13.0,353.5592,73.0,0
2022-01-27 09:00:00,2005.0,-4.5,0.0,113.0,327.04038,73.0,0
2022-01-27 10:00:00,1957.0,-1.1,0.0,283.0,294.94,73.0,0
2022-01-27 11:00:00,1933.0,-0.4,0.0,332.0,270.78112,73.0,0
2022-01-27 12:00:00,1964.0,1.5,0.0,270.0,260.56,73.0,0
2022-01-27 13:00:00,1948.0,2.0,0.0,174.0,245.00085,73.0,0
2022-01-27 14:00:00,1906.0,2.7,0.0,179.0,247.0,73.0,0
2022-01-27 15:00:00,1909.0,2.8,0.0,128.0,255.0,73.0,0
2022-01-27 16:00:00,1967.0,1.1,0.0,66.0,266.16,73.0,0
2022-01-27 17:00:00,2008.0,-0.3,0.0,9.0,295.8,73.0,0
2022-01-27 18:00:00,1986.0,-1.3,0.0,0.0,321.0,73.0,0
2022-01-27 19:00:00,1983.0,-1.7,0.0,0.0,308.03225,73.0,0
2022-01-27 20:00:00,1877.0,-2.5,0.0,0.0,285.11322,73.0,0
2022-01-27 21:00:00,1760.0,-3.0,0.0,0.0,240.16,73.0,0
2022-01-27 22:00:00,1613.0,-4.6,0.0,0.0,239.0,73.0,0
2022-01-27 23:00:00,1528.0,-4.4,0.0,0.0,223.61975,73.0,0
2022-01-28 00:00:00,1436.0,-4.5,0.0,0.0,219.0,20.0,0
2022-01-28 01:00:00,1361.0,-4.2,0.0,0.0,219.0,20.0,0
2022-01-28 02:00:00,1345.0,-4.5,0.0,0.0,216.95373,20.0,0
2022-01-28 03:00:00,1370.0,-5.6,0.0,0.0,138.05067,20.0,0
2022-01-28 04:00:00,1388.0,-5.4,0.0,0.0,214.81,20.0,0
2022-01-28 05:00:00,1489.0,-6.0,0.0,0.0,220.73475,20.0,0
2022-01-28 06:00:00,1786.0,-5.1,0.0,0.0,253.89999,20.0,0
2022-01-28 07:00:00,1946.0,-5.4,0.0,0.0,305.57831,20.0,0
2022-01-28 08:00:00,2003.0,-6.6,0.0,9.0,327.68478,20.0,0
2022-01-28 09:00:00,1906.0,-3.3,0.0,129.0,288.1,20.0,0
2022-01-28 10:00:00,1781.0,-0.2,0.0,266.0,275.0,20.0,0
2022-01-28 11:00:00,1803.0,3.3,0.0,376.0,270.0,20.0,0
2022-01-28 12:00:00,1762.0,4.8,0.0,454.0,256.78757,20.0,0
2022-01-28 13:00:00,1699.0,9.4,0.0,444.0,236.47253,20.0,0
2022-01-28 14:00:00,1687.0,10.2,0.0,440.0,233.67369,20.0,0
2022-01-28 15:00:00,1721.0,8.6,0.0,158.0,272.63809,20.0,0
2022-01-28 16:00:00,1779.0,8.2,0.0,138.0,290.0,20.0,0
2022-01-28 17:00:00,1886.0,5.7,0.0,20.0,288.1,20.0,0
2022-01-28 18:00:00,1896.0,4.5,0.0,0.0,257.98196,20.0,0
2022-01-28 19:00:00,1897.0,5.1,0.0,0.0,230.97173,20.0,0
2022-01-28 20:00:00,1823.0,3.5,0.0,0.0,238.0,20.0,0
2022-01-28 21:00:00,1676.0,2.7,0.0,0.0,242.74,20.0,0
2022-01-28 22:00:00,1533.0,-0.2,0.0,0.0,175.64919,20.0,0
